gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity,,,,,
2022-02-17 11:26:15 +07,2022-02-17 11:26:15 +07,0,2.254,1115907686,29,83,1008,31924,0,14.34,0.43,0,0,1,4.1,6.6,0,0,0,0,,,,,
2022-02-17 11:36:15 +07,2022-02-17 11:36:15 +07,0,1.807,1092091904,30,81,1008,57191,0,27.91,0.81,0,0,1,3.7,7,0,0,0,0,,,,,
2022-02-17 11:46:15 +07,2022-02-17 11:46:15 +07,0,2.919,1115894579,30,82,1007,29809,0,13.98,0.4,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-17 11:56:15 +07,2022-02-17 11:56:15 +07,0,2.585,1116104294,29,82,1007,55067,0,25.620001,0.74,0,0,1,4.4,6.8,0,0,0,0,,,,,
2022-02-17 12:06:15 +07,2022-02-17 12:06:15 +07,0,2.741,1115776614,30,80,1007,41420,0,20.41,0.59,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-17 12:16:15 +07,2022-02-17 12:16:15 +07,0,1.348,1132756992,30,80,1007,26837,0,14.1,0.41,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-17 12:26:15 +07,2022-02-17 12:26:15 +07,0,0.299,0,30,81,1007,20946,0,11.78,0.34,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-17 12:36:15 +07,2022-02-17 12:36:15 +07,0,0.406,1134188954,30,81,1007,10424,0,6.06,0.15,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-17 12:46:15 +07,2022-02-17 12:46:15 +07,0,2.691,1132422758,27,91,1007,910,0,0.43,0.01,0,0,1,4.3,6.2,0,0,0,0,,,,,
2022-02-17 12:56:15 +07,2022-02-17 12:56:15 +07,0,1.218,1130935091,26,97,1006,3141,0,1.8,0.04,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-17 13:06:15 +07,2022-02-17 13:06:15 +07,0,0.842,1133392691,25,100,1006,10370,0,5.6,0.14,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-17 13:16:15 +07,2022-02-17 13:16:15 +07,0,1.186,1134821376,25,97,1006,25846,0,13.75,0.36,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-17 13:26:15 +07,2022-02-17 13:26:15 +07,0,0.166,0,26,97,1006,25953,0,13.53,0.33,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-17 13:36:15 +07,2022-02-17 13:36:15 +07,0,1.075,1135067136,26,95,1006,64349,0,31.190001,0.76,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-17 13:46:15 +07,2022-02-17 13:46:15 +07,0,0.169,0,27,93,1006,51274,0,25.48,0.66,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-17 13:56:15 +07,2022-02-17 13:56:15 +07,0,3.195,1134352794,27,90,1006,44410,0,21.709999,0.58,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-17 14:06:15 +07,2022-02-17 14:06:15 +07,0,2.066,1134352794,27,90,1006,44669,0,21.65,0.59,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-17 14:16:15 +07,2022-02-17 14:16:15 +07,0,0.549,1108292403,28,88,1006,32924,0,16.66,0.45,0,0,1,3.8,6.6,0,0,0,0,,,,,
2022-02-17 14:26:15 +07,2022-02-17 14:26:15 +07,0,1.818,1132586598,28,88,1005,34914,0,17.92,0.47,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-17 14:36:15 +07,2022-02-17 14:36:15 +07,0,0.92,1133805568,27,90,1005,47802,0,22.15,0.56,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-17 14:46:15 +07,2022-02-17 14:46:15 +07,0,1.17,1089260749,28,88,1005,29782,0,15.12,0.38,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-17 14:56:15 +07,2022-02-17 14:56:15 +07,0,0.562,1133936640,28,88,1005,59967,0,25.23,0.6,0,0,1,3.9,6.6,0,0,0,0,,,,,
2022-02-17 15:06:15 +07,2022-02-17 15:06:15 +07,0,0.956,1135529165,29,86,1005,85903,0,34.580002,0.82,0,0,1,3.7,6.7,0,0,0,0,,,,,
2022-02-17 15:16:15 +07,2022-02-17 15:16:15 +07,0,1.016,1134677197,29,84,1005,86179,0,33.669998,0.77,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-17 15:26:15 +07,2022-02-17 15:26:15 +07,0,1.035,1110494413,30,82,1004,90347,0,33.029999,0.75,0,0,1,4.1,6.6,0,0,0,0,,,,,
2022-02-17 15:36:15 +07,2022-02-17 15:36:15 +07,0,0.887,1134385562,31,79,1004,89946,0,32.049999,0.7,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-17 15:46:15 +07,2022-02-17 15:46:15 +07,0,1.036,1134143078,31,79,1005,60672,0,22.629999,0.51,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-17 15:56:15 +07,2022-02-17 15:56:15 +07,0,0.845,1105146675,30,80,1005,42750,0,19.530001,0.42,0,0,1,3.9,6.7,0,0,0,0,,,,,
2022-02-17 16:06:15 +07,2022-02-17 16:06:15 +07,0,2.166,1133110886,30,82,1005,32852,0,15.35,0.31,0,0,1,4.3,7.4,0,0,0,0,,,,,
2022-02-17 16:16:15 +07,2022-02-17 16:16:15 +07,0,0.455,1135833907,30,83,1005,6765,0,2.58,0.04,0,0,1,3.9,6.6,0,0,0,0,,,,,
2022-02-17 16:26:15 +07,2022-02-17 16:26:15 +07,0,0.202,0,27,88,1005,1820,0,0.74,0.01,0,0,1,4.9,6.6,0,0,0,0,,,,,
2022-02-17 16:36:15 +07,2022-02-17 16:36:15 +07,0,0.699,1126032998,25,100,1005,2115,0,0.66,0.01,0,0,1,4.4,6.7,0,0,0,0,,,,,
2022-02-17 16:46:15 +07,2022-02-17 16:46:15 +07,0,1.765,1119564595,24,100,1005,1276,0,0.45,0,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-17 16:56:15 +07,2022-02-17 16:56:15 +07,0,0.183,0,24,100,1005,2856,0,1.13,0.01,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-17 17:06:15 +07,2022-02-17 17:06:15 +07,0,0.912,1118725734,24,100,1005,3436,0,1.22,0.02,0,0,1,3.8,6.8,0,0,0,0,,,,,
2022-02-17 17:16:15 +07,2022-02-17 17:16:15 +07,0,0.768,1134283981,24,100,1005,12691,0,4.64,0.05,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-17 17:26:15 +07,2022-02-17 17:26:15 +07,0,0.173,0,24,100,1005,10281,0,3.78,0.04,0,0,1,4,7.4,0,0,0,0,,,,,
2022-02-17 17:36:15 +07,2022-02-17 17:36:15 +07,0,0.195,0,24,100,1005,7282,0,2.75,0.02,0,0,1,3.8,7.5,0,0,0,0,,,,,
2022-02-17 17:46:15 +07,2022-02-17 17:46:15 +07,0,0.158,0,24,100,1005,4524,0,1.71,0.01,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-17 17:56:15 +07,2022-02-17 17:56:15 +07,0,0.061,0,24,100,1005,2115,0,0.92,0,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-17 18:06:15 +07,2022-02-17 18:06:15 +07,0,0.376,1126478643,24,100,1005,901,0,0.44,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-17 18:16:15 +07,2022-02-17 18:16:15 +07,0,0.363,1104465101,24,100,1005,490,0,0.33,0,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-17 18:26:15 +07,2022-02-17 18:26:15 +07,0,0.218,0,24,100,1005,133,0,0.14,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-17 18:36:15 +07,2022-02-17 18:36:15 +07,0,0.157,0,24,100,1005,0,0,0.05,0,0,0,1,3.7,7,0,0,0,0,,,,,
2022-02-17 18:46:15 +07,2022-02-17 18:46:15 +07,0,0.348,1133156762,24,100,1005,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-17 18:56:15 +07,2022-02-17 18:56:15 +07,0,0.189,0,24,100,1005,0,0,0.04,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-17 19:06:15 +07,2022-02-17 19:06:15 +07,0,0.535,1119892275,24,100,1005,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-17 19:16:15 +07,2022-02-17 19:16:15 +07,0,0.44,1128687206,24,100,1005,0,0,0.04,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-17 19:26:15 +07,2022-02-17 19:26:15 +07,0,0.177,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-17 19:36:15 +07,2022-02-17 19:36:15 +07,0,0.206,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-17 19:46:15 +07,2022-02-17 19:46:15 +07,0,0.353,1132717670,24,100,1006,0,0,0.03,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-17 19:56:15 +07,2022-02-17 19:56:15 +07,0,0.217,0,24,100,1006,0,0,0.03,0,0,0,1,4,6.6,0,0,0,0,,,,,
2022-02-17 20:06:15 +07,2022-02-17 20:06:15 +07,0,0.273,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-17 20:16:15 +07,2022-02-17 20:16:15 +07,0,0.213,0,25,100,1006,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-17 20:26:15 +07,2022-02-17 20:26:15 +07,0,0.269,0,25,100,1007,0,0,0.04,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-17 20:36:15 +07,2022-02-17 20:36:15 +07,0,0.189,0,25,100,1007,0,0,0.04,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-17 20:46:15 +07,2022-02-17 20:46:15 +07,0,0.421,1133363200,25,100,1007,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-17 20:56:15 +07,2022-02-17 20:56:15 +07,0,0.431,1118830592,25,100,1007,0,0,0.04,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-17 21:06:15 +07,2022-02-17 21:06:15 +07,0,0.295,0,25,100,1007,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-17 21:16:15 +07,2022-02-17 21:16:15 +07,0,0.818,1110389555,24,100,1007,0,0,0.03,0,0,0,1,3.7,7.3,0,0,0,0,,,,,
2022-02-17 21:26:15 +07,2022-02-17 21:26:15 +07,0,0.483,1104884531,24,100,1007,0,0,0.03,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-17 21:36:15 +07,2022-02-17 21:36:15 +07,0,0.572,1119171379,24,100,1007,0,0,0.03,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-17 21:46:15 +07,2022-02-17 21:46:15 +07,0,2.019,1113456640,24,100,1007,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-17 21:56:15 +07,2022-02-17 21:56:15 +07,0,0.467,1101004800,24,100,1007,0,0,0.03,0,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-17 22:06:15 +07,2022-02-17 22:06:15 +07,0,0.124,0,24,100,1007,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-17 22:16:15 +07,2022-02-17 22:16:15 +07,0,0.211,0,24,100,1007,0,0,0.03,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-17 22:26:15 +07,2022-02-17 22:26:15 +07,0,0.235,0,24,100,1007,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-17 22:36:15 +07,2022-02-17 22:36:15 +07,0,0.264,0,24,100,1007,0,0,0.03,0,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-17 22:46:15 +07,2022-02-17 22:46:15 +07,0,0.293,0,24,100,1007,0,0,0.03,0,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-17 22:56:15 +07,2022-02-17 22:56:15 +07,0,0.241,0,24,100,1007,0,0,0.03,0,0,0,1,4.1,7.4,0,0,0,0,,,,,
2022-02-17 23:06:15 +07,2022-02-17 23:06:15 +07,0,0.757,1116182938,24,100,1007,0,0,0.03,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-17 23:16:15 +07,2022-02-17 23:16:15 +07,0,0.301,1133464781,24,100,1007,0,0,0.03,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-17 23:26:15 +07,2022-02-17 23:26:15 +07,0,0.353,1133392691,24,100,1007,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-17 23:36:15 +07,2022-02-17 23:36:15 +07,0,0.457,1120311706,24,100,1007,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-17 23:46:15 +07,2022-02-17 23:46:15 +07,0,0.365,1133422182,24,100,1007,0,0,0.03,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-17 23:56:15 +07,2022-02-17 23:56:15 +07,0,0.285,0,24,100,1007,0,0,0.02,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-18 00:06:15 +07,2022-02-18 00:06:15 +07,0,0.829,1115842150,24,100,1007,0,0,0.02,0,0,0,1,4.2,7.5,0,0,0,0,,,,,
2022-02-18 00:16:15 +07,2022-02-18 00:16:15 +07,0,1.26,1112067277,24,100,1007,0,0,0.03,0,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-18 00:26:15 +07,2022-02-18 00:26:15 +07,0,0.342,1100323226,24,100,1007,0,0,0.03,0,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-18 00:36:15 +07,2022-02-18 00:36:15 +07,0,0.297,0,24,100,1007,0,0,0.03,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-18 00:46:15 +07,2022-02-18 00:46:15 +07,0,0.125,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-18 00:56:15 +07,2022-02-18 00:56:15 +07,0,0.76,1109760410,24,100,1006,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-18 01:06:15 +07,2022-02-18 01:06:15 +07,0,0.23,0,24,100,1006,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-18 01:16:15 +07,2022-02-18 01:16:15 +07,0,0.281,0,24,100,1006,0,0,0.02,0,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-18 01:26:15 +07,2022-02-18 01:26:15 +07,0,0.184,0,24,100,1006,0,0,0.02,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-18 01:36:15 +07,2022-02-18 01:36:15 +07,0,0.205,0,24,100,1006,0,0,0.02,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-18 01:46:15 +07,2022-02-18 01:46:15 +07,0,0.28,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 01:56:15 +07,2022-02-18 01:56:15 +07,0,0.322,1135348941,24,100,1006,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 02:06:15 +07,2022-02-18 02:06:15 +07,0,0.192,0,24,100,1006,0,0,0.02,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-18 02:16:15 +07,2022-02-18 02:16:15 +07,0,0.579,1104884531,24,100,1006,0,0,0.02,0,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-18 02:26:15 +07,2022-02-18 02:26:15 +07,0,0.324,1133248512,24,100,1006,0,0,0.02,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 02:36:15 +07,2022-02-18 02:36:15 +07,0,0.346,1117952410,24,100,1006,0,0,0.03,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-18 02:46:15 +07,2022-02-18 02:46:15 +07,0,0.274,0,24,100,1005,0,0,0.02,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-18 02:56:15 +07,2022-02-18 02:56:15 +07,0,0.245,0,24,100,1005,0,0,0.02,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-18 03:06:15 +07,2022-02-18 03:06:15 +07,0,1.369,1115475149,24,100,1005,0,0,0.02,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-18 03:16:15 +07,2022-02-18 03:16:15 +07,0,0.305,1099746509,24,100,1005,0,0,0.02,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-18 03:26:15 +07,2022-02-18 03:26:15 +07,0,0.606,1108685619,24,100,1005,0,0,0.03,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-18 03:36:15 +07,2022-02-18 03:36:15 +07,0,0.811,1116051866,24,100,1005,0,0,0.03,0,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-18 03:46:15 +07,2022-02-18 03:46:15 +07,0,0.289,0,24,100,1005,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 03:56:15 +07,2022-02-18 03:56:15 +07,0,0.148,0,24,100,1005,0,0,0.02,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-18 04:06:15 +07,2022-02-18 04:06:15 +07,0,0.356,1120691814,24,100,1005,0,0,0.03,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-18 04:16:15 +07,2022-02-18 04:16:15 +07,0,0.647,1116418867,24,100,1005,0,0,0.03,0,0,0,1,3.8,7.1,0,0,0,0,,,,,
2022-02-18 04:26:15 +07,2022-02-18 04:26:15 +07,0,0.247,0,24,100,1005,0,0,0.03,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-18 04:36:15 +07,2022-02-18 04:36:15 +07,0,0.198,0,24,100,1005,0,0,0.03,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-18 04:46:15 +07,2022-02-18 04:46:15 +07,0,0.281,0,24,100,1005,0,0,0.02,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 04:56:15 +07,2022-02-18 04:56:15 +07,0,0.259,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 05:06:15 +07,2022-02-18 05:06:15 +07,0,0.234,0,24,100,1006,0,0,0.02,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-18 05:16:15 +07,2022-02-18 05:16:15 +07,0,0.079,0,24,100,1006,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 05:26:15 +07,2022-02-18 05:26:15 +07,0,0.692,1109891482,24,100,1006,0,0,0.03,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-18 05:36:15 +07,2022-02-18 05:36:15 +07,0,0.21,0,24,100,1006,0,0,0.02,0,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-18 05:46:15 +07,2022-02-18 05:46:15 +07,0,0.462,1118031053,24,100,1006,0,0,0.02,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-18 05:56:15 +07,2022-02-18 05:56:15 +07,0,2.266,1112303206,24,100,1006,0,0,0.02,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-18 06:06:15 +07,2022-02-18 06:06:15 +07,0,0.318,1119328666,24,100,1006,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-18 06:16:15 +07,2022-02-18 06:16:15 +07,0,0.623,1117532979,24,100,1006,0,0,0.02,0,0,0,1,3.8,7.1,0,0,0,0,,,,,
2022-02-18 06:26:15 +07,2022-02-18 06:26:15 +07,0,0.795,1110363341,24,100,1006,44,0,0.04,0,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-18 06:36:15 +07,2022-02-18 06:36:15 +07,0,0.178,0,24,100,1007,285,0,0.12,0,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-18 06:46:15 +07,2022-02-18 06:46:15 +07,0,0.381,1119643238,24,100,1007,1053,0,0.39,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 06:56:15 +07,2022-02-18 06:56:15 +07,0,0.307,1133785907,24,100,1007,2597,0,0.95,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 07:06:15 +07,2022-02-18 07:06:15 +07,0,0.19,0,24,100,1007,4676,0,1.63,0.01,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-18 07:16:15 +07,2022-02-18 07:16:15 +07,0,0.337,1125803622,24,100,1007,6542,0,2.56,0.02,0,0,1,4.1,6.7,0,0,0,0,,,,,
2022-02-18 07:26:15 +07,2022-02-18 07:26:15 +07,0,0.271,0,24,100,1008,9406,0,3.58,0.04,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-18 07:36:15 +07,2022-02-18 07:36:15 +07,0,0.923,1116838298,25,100,1008,11772,0,4.67,0.05,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-18 07:46:15 +07,2022-02-18 07:46:15 +07,0,2.617,1114190643,25,99,1008,14922,0,5.86,0.07,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-18 07:56:15 +07,2022-02-18 07:56:15 +07,0,0.784,1117965517,26,97,1008,18287,0,7.21,0.1,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-18 08:06:15 +07,2022-02-18 08:06:15 +07,0,1.188,1114557645,26,94,1008,17832,0,8.6,0.13,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-18 08:16:15 +07,2022-02-18 08:16:15 +07,0,0.29,0,27,94,1008,25347,0,9.75,0.18,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-18 08:26:15 +07,2022-02-18 08:26:15 +07,0,2.997,1113535283,26,94,1008,16422,0,11.03,0.19,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-18 08:36:15 +07,2022-02-18 08:36:15 +07,0,0.16,0,27,94,1009,37181,0,13.38,0.33,0,0,1,4.3,6.9,0,0,0,0,,,,,
2022-02-18 08:46:15 +07,2022-02-18 08:46:15 +07,0,0.494,1128169472,27,91,1009,45035,0,15.11,0.41,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-18 08:56:15 +07,2022-02-18 08:56:15 +07,0,0.192,0,28,91,1009,53201,0,16.99,0.47,0,0,1,4,7,0,0,0,0,,,,,
2022-02-18 09:06:15 +07,2022-02-18 09:06:15 +07,0,0.07,0,28,89,1009,60672,0,19.73,0.56,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-18 09:16:15 +07,2022-02-18 09:16:15 +07,0,0.383,1108659405,29,88,1009,44268,0,18.16,0.44,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 09:26:15 +07,2022-02-18 09:26:15 +07,0,0.978,1108292403,28,90,1009,20134,0,9.2,0.22,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-18 09:36:15 +07,2022-02-18 09:36:15 +07,0,0.139,0,28,91,1009,26989,0,12.27,0.31,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-18 09:46:15 +07,2022-02-18 09:46:15 +07,0,0.504,1129650586,28,88,1010,36289,0,18.16,0.47,0,0,1,4.3,6.4,0,0,0,0,,,,,
2022-02-18 09:56:15 +07,2022-02-18 09:56:15 +07,0,0.122,0,29,88,1010,74568,0,21.440001,0.62,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-18 10:06:15 +07,2022-02-18 10:06:15 +07,0,0.992,1113482854,28,88,1010,12459,0,6.17,0.16,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-18 10:16:15 +07,2022-02-18 10:16:15 +07,0,0.18,0,28,89,1010,11147,0,5.24,0.15,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-18 10:26:15 +07,2022-02-18 10:26:15 +07,0,1.175,1112093491,28,89,1010,36003,0,18.370001,0.51,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-18 10:36:15 +07,2022-02-18 10:36:15 +07,0,0.462,1116825190,28,89,1010,54228,0,26.559999,0.73,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-18 10:46:15 +07,2022-02-18 10:46:15 +07,0,0.583,1130266624,29,87,1010,62296,0,29.469999,0.83,0,0,1,4.4,7.1,0,0,0,0,,,,,
2022-02-18 10:56:15 +07,2022-02-18 10:56:15 +07,0,0.209,0,30,82,1009,58467,0,29.26,0.88,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-18 11:06:15 +07,2022-02-18 11:06:15 +07,0,0.327,1127677952,30,84,1009,32317,0,19.969999,0.58,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 11:16:15 +07,2022-02-18 11:16:15 +07,0,0.394,1127455130,29,84,1009,48123,0,24.370001,0.74,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 11:26:15 +07,2022-02-18 11:26:15 +07,0,0.317,1095132774,30,83,1009,47927,0,25.809999,0.79,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-18 11:36:15 +07,2022-02-18 11:36:15 +07,0,0.098,0,31,80,1009,36869,0,19.870001,0.57,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-18 11:46:15 +07,2022-02-18 11:46:15 +07,0,0.477,1133038797,31,81,1009,49569,0,24.780001,0.72,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-18 11:56:15 +07,2022-02-18 11:56:15 +07,0,1.285,1110913843,31,79,1009,59619,0,28.5,0.81,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-18 12:06:15 +07,2022-02-18 12:06:15 +07,0,2.181,1127809024,31,81,1009,180508,0,63.880001,1.94,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-18 12:16:15 +07,2022-02-18 12:16:15 +07,0,1.11,1110966272,31,79,1008,58610,0,29.75,0.9,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-18 12:26:15 +07,2022-02-18 12:26:15 +07,0,0.085,0,31,78,1008,71658,0,35.450001,1.07,0,0,1,3.7,7,0,0,0,0,,,,,
2022-02-18 12:36:15 +07,2022-02-18 12:36:15 +07,0,3.028,1126321357,31,75,1008,94694,0,43.810001,1.31,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-18 12:46:15 +07,2022-02-18 12:46:15 +07,0,0.423,1128300544,31,76,1008,86545,0,38.400002,1.13,0,0,1,3.7,6.7,0,0,0,0,,,,,
2022-02-18 12:56:15 +07,2022-02-18 12:56:15 +07,0,2.64,1128359526,32,75,1007,53505,0,26.75,0.79,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-18 13:06:15 +07,2022-02-18 13:06:15 +07,0,0.214,0,31,77,1007,25391,0,12.85,0.38,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-18 13:16:15 +07,2022-02-18 13:16:15 +07,0,0.738,1126884966,30,81,1007,187166,0,72.32,1.87,0,0,1,3.6,6.8,0,0,0,0,,,,,
2022-02-18 13:26:15 +07,2022-02-18 13:26:15 +07,0,0.657,1111097344,31,78,1007,106091,0,50.369999,1.44,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-18 13:36:15 +07,2022-02-18 13:36:15 +07,0,0.387,1115029504,31,77,1007,48462,0,27.52,0.79,0,0,1,4.3,6.9,0,0,0,0,,,,,
2022-02-18 13:46:15 +07,2022-02-18 13:46:15 +07,0,1.795,1126839091,31,77,1007,38279,0,21.26,0.61,0,0,1,4.2,6.8,0,0,0,0,,,,,
