gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-01-01 17:36:22 +07,2023-01-01 17:36:21 +07,32,1.211,347.799988,28,46,1011,3774,0,0.12,0,0,0,1,3.9,7.6,2.133,4,3.742,348
2023-01-01 17:46:22 +07,2023-01-01 17:46:22 +07,32,1.291,17.5,27,46,1011,2673,0,0.08,0,0,0,1,4,7.6,2.064,29,3.69,5
2023-01-01 17:56:22 +07,2023-01-01 17:56:21 +07,32,0.687,4.8,27,47,1011,1443,0,0.05,0,0,0,1,4,7.6,1.878,8,3.468,22
2023-01-01 18:06:22 +07,2023-01-01 18:06:22 +07,32,0.53,8.2,27,48,1011,475,0,0.03,0,0,0,1,4,7.6,1.37,359,2.864,331
2023-01-01 18:16:22 +07,2023-01-01 18:16:21 +07,32,0.595,11.6,27,49,1012,83,0,0.02,0,0,0,1,4,7.6,0.95,348,2.799,322
2023-01-01 18:26:22 +07,2023-01-01 18:26:21 +07,32,0.425,315.799988,26,50,1012,0,0,0.02,0,0,0,1,4,7.6,1.139,324,2.261,336
2023-01-01 18:36:22 +07,2023-01-01 18:36:22 +07,32,0.45,318.5,26,53,1012,0,0,0.02,0,0,0,1,4,7.6,1.183,344,2.345,339
2023-01-01 18:46:22 +07,2023-01-01 18:46:21 +07,32,0.38,321.700012,26,54,1012,0,0,0.02,0,0,0,1,4,7.6,1.744,339,3.521,335
2023-01-01 18:56:22 +07,2023-01-01 18:56:22 +07,32,0.584,7.5,26,55,1012,0,0,0.02,0,0,0,1,4,7.6,1.453,8,2.847,21
2023-01-01 19:06:22 +07,2023-01-01 19:06:21 +07,32,0.431,44.700001,25,56,1012,0,0,0.02,0,0,0,1,4,7.6,0.938,29,1.826,29
2023-01-01 19:16:22 +07,2023-01-01 19:16:21 +07,32,0.366,21.4,25,56,1012,0,0,0.02,0,0,0,1,4,7.6,1.095,34,2.154,38
2023-01-01 19:26:22 +07,2023-01-01 19:26:22 +07,32,0.376,34.400002,25,57,1013,0,0,0.02,0,0,0,1,4,7.6,0.684,48,1.395,332
2023-01-01 19:36:22 +07,2023-01-01 19:36:22 +07,32,0.303,35,25,57,1013,0,0,0.02,0,0,0,1,4,7.6,0.65,42,1.83,25
2023-01-01 19:46:22 +07,2023-01-01 19:46:22 +07,32,0.374,50.099998,25,58,1013,0,0,0.01,0,0,0,1,4,7.6,0.806,38,1.523,24
2023-01-01 19:56:22 +07,2023-01-01 19:56:22 +07,32,0.526,39.5,25,58,1013,0,0,0.01,0,0,0,1,4,7.6,1.118,48,2.386,33
2023-01-01 20:06:22 +07,2023-01-01 20:06:21 +07,32,0.705,52,25,58,1013,0,0,0.02,0,0,0,1,4,7.6,1.713,34,2.604,30
2023-01-01 20:16:22 +07,2023-01-01 20:16:21 +07,32,0.737,61.299999,25,58,1013,0,0,0.01,0,0,0,1,4,7.6,1.765,46,3.039,21
2023-01-01 20:26:22 +07,2023-01-01 20:26:22 +07,32,0.674,68.300003,25,59,1013,0,0,0.01,0,0,0,1,4,7.6,1.328,64,2.73,16
2023-01-01 20:36:22 +07,2023-01-01 20:36:22 +07,32,1.367,61.599998,25,59,1014,0,0,0.01,0,0,0,1,4,7.6,2.141,59,3.543,38
2023-01-01 20:46:22 +07,2023-01-01 20:46:21 +07,32,1.519,56.099998,25,59,1014,0,0,0.01,0,0,0,1,4,7.6,2.315,39,3.907,27
2023-01-01 20:56:22 +07,2023-01-01 20:56:21 +07,32,1.413,61.700001,25,60,1014,0,0,0.01,0,0,0,1,4,7.6,2.603,58,3.507,38
2023-01-01 21:06:22 +07,2023-01-01 21:06:21 +07,32,1.367,58.799999,24,61,1014,0,0,0.01,0,0,0,1,4,7.6,2.256,43,3.228,41
2023-01-01 21:16:22 +07,2023-01-01 21:16:21 +07,32,1.332,63.599998,24,62,1014,0,0,0.01,0,0,0,1,4,7.6,1.948,52,3.039,21
2023-01-01 21:26:22 +07,2023-01-01 21:26:21 +07,32,1.391,60.299999,24,62,1014,0,0,0.01,0,0,0,1,4,7.6,2.002,52,3.062,40
2023-01-01 21:36:22 +07,2023-01-01 21:36:22 +07,32,1.323,63.299999,24,63,1014,0,0,0.01,0,0,0,1,4,7.6,1.791,54,2.831,39
2023-01-01 21:46:22 +07,2023-01-01 21:46:21 +07,32,1.075,66.400002,24,63,1014,0,0,0.01,0,0,0,1,4,7.6,1.762,67,2.606,21
2023-01-01 21:56:22 +07,2023-01-01 21:56:22 +07,32,1.112,76.199997,23,64,1014,0,0,0.01,0,0,0,1,4,7.6,1.604,77,2.6,43
2023-01-01 22:06:22 +07,2023-01-01 22:06:21 +07,32,1.091,70.400002,23,64,1014,0,0,0.02,0,0,0,1,4,7.6,1.595,74,2.612,44
2023-01-01 22:16:22 +07,2023-01-01 22:16:22 +07,32,0.78,73,23,64,1014,0,0,0.01,0,0,0,1,4,7.6,1.568,68,2.692,61
2023-01-01 22:26:22 +07,2023-01-01 22:26:21 +07,32,0.551,77.400002,23,64,1014,0,0,0.02,0,0,0,1,4,7.6,0.858,53,1.919,17
2023-01-01 22:36:22 +07,2023-01-01 22:36:21 +07,32,0.771,76.199997,23,63,1014,0,0,0.02,0,0,0,1,4,7.6,1.391,53,2.192,46
2023-01-01 22:46:22 +07,2023-01-01 22:46:21 +07,32,1.302,64.599998,23,62,1014,0,0,0.01,0,0,0,1,4,7.6,1.913,77,2.813,14
2023-01-01 22:56:22 +07,2023-01-01 22:56:21 +07,32,1.426,51.5,24,61,1014,0,0,0.01,0,0,0,1,4,7.6,1.986,33,2.972,23
2023-01-01 23:06:22 +07,2023-01-01 23:06:21 +07,32,1.041,55.700001,24,61,1014,0,0,0.02,0,0,0,1,4,7.6,1.675,36,3.392,20
2023-01-01 23:16:22 +07,2023-01-01 23:16:21 +07,32,0.938,56.200001,23,61,1014,0,0,0.02,0,0,0,1,4,7.6,1.846,41,2.456,36
2023-01-01 23:26:22 +07,2023-01-01 23:26:21 +07,32,0.697,55.700001,23,61,1014,0,0,0.01,0,0,0,1,4,7.6,1.215,45,2.833,12
