gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-10-01 17:27:05 +07,2022-10-01 17:27:04 +07,32,1.158,182.600006,32,66,1004,8712,0,0.14,0,0,0,1,4,7.1,1.927,174,2.951,161
2022-10-01 17:37:05 +07,2022-10-01 17:37:04 +07,32,0.445,152.5,32,68,1004,4996,0,0.09,0,0,0,1,4,7.1,1.168,170,1.842,173
2022-10-01 17:47:05 +07,2022-10-01 17:47:04 +07,32,0.379,180.399994,31,69,1004,3402,0,0.05,0,0,0,1,4,7.1,0.803,227,1.734,232
2022-10-01 17:57:05 +07,2022-10-01 17:57:04 +07,32,0.244,0,31,70,1004,1735,0,0.03,0,0,0,1,4,7.1,0.31,105,0.602,293
2022-10-01 18:07:05 +07,2022-10-01 18:07:04 +07,32,0.301,165.800003,31,71,1004,559,0,0.02,0,0,0,1,4,7.1,0.739,190,1.224,185
2022-10-01 18:17:05 +07,2022-10-01 18:17:04 +07,32,0.407,104.599998,31,72,1004,121,0,0.01,0,0,0,1,4,7.1,0.579,167,0.906,158
2022-10-01 18:27:05 +07,2022-10-01 18:27:04 +07,32,0.581,99.099998,31,73,1004,1,0,0.01,0,0,0,1,4,7.1,0.862,128,1.464,145
2022-10-01 18:37:05 +07,2022-10-01 18:37:04 +07,32,0.89,86.800003,30,74,1004,0,0,0.01,0,0,0,1,4,7.1,1.536,73,2.19,72
2022-10-01 18:47:05 +07,2022-10-01 18:47:04 +07,32,0.828,85.300003,30,76,1004,0,0,0.01,0,0,0,1,4,7.1,1.248,77,1.809,93
2022-10-01 18:57:05 +07,2022-10-01 18:57:04 +07,32,0.704,86.699997,30,76,1004,0,0,0.01,0,0,0,1,4,7.1,1.03,72,1.535,70
2022-10-01 19:07:05 +07,2022-10-01 19:07:04 +07,32,0.841,87.300003,30,77,1004,0,0,0.01,0,0,0,1,4,7.1,1.171,101,1.714,117
2022-10-01 19:17:05 +07,2022-10-01 19:17:04 +07,32,0.715,84.5,29,78,1005,0,0,0.01,0,0,0,1,4,7.1,0.854,89,1.176,100
2022-10-01 19:27:05 +07,2022-10-01 19:27:05 +07,32,0.678,102.400002,29,78,1005,0,0,0.01,0,0,0,1,4,7.1,1.061,126,2.202,114
2022-10-01 19:37:05 +07,2022-10-01 19:37:04 +07,32,0.903,99.400002,29,77,1005,0,0,0.01,0,0,0,1,4,7.1,1.541,157,2.443,197
2022-10-01 19:47:05 +07,2022-10-01 19:47:05 +07,32,0.936,114.800003,29,78,1005,0,0,0.01,0,0,0,1,4,7.1,1.816,169,2.923,132
2022-10-01 19:57:05 +07,2022-10-01 19:57:04 +07,32,1.088,92.300003,29,79,1005,0,0,0.01,0,0,0,1,4,7.1,2.001,165,3.247,184
2022-10-01 20:07:05 +07,2022-10-01 20:07:04 +07,32,0.992,87.300003,29,80,1005,0,0,0.01,0,0,0,1,4,7.1,1.414,141,2.656,199
2022-10-01 20:17:05 +07,2022-10-01 20:17:05 +07,32,0.813,78.800003,29,81,1005,0,0,0.01,0,0,0,1,4,7.1,1.082,74,1.854,159
2022-10-01 20:27:05 +07,2022-10-01 20:27:04 +07,32,1.376,110,29,82,1006,0,0,0.01,0,0,0,1,4,7.1,2.257,131,3.803,193
2022-10-01 20:37:05 +07,2022-10-01 20:37:04 +07,32,1.029,114.199997,29,82,1006,0,0,0.01,0,0,0,1,4,7.1,2.269,113,3.663,121
2022-10-01 20:47:05 +07,2022-10-01 20:47:05 +07,32,0.937,95.5,29,82,1006,0,0,0.01,0,0,0,1,4,7.1,1.238,131,2.695,153
2022-10-01 20:57:05 +07,2022-10-01 20:57:04 +07,32,1.416,124.199997,29,83,1006,0,0,0.01,0,0,0,1,4,7.1,2.106,152,3.197,147
2022-10-01 21:07:05 +07,2022-10-01 21:07:04 +07,32,1.298,131.699997,29,83,1006,0,0,0.01,0,0,0,1,4,7.1,2.165,169,3.046,176
2022-10-01 21:17:05 +07,2022-10-01 21:17:04 +07,32,1.591,130.899994,29,83,1006,0,0,0.01,0,0,0,1,4,7.1,2.758,163,3.625,149
2022-10-01 21:27:05 +07,2022-10-01 21:27:04 +07,32,1.235,120.099998,29,83,1007,0,0,0.01,0,0,0,1,4,7.1,2.223,128,3.424,140
2022-10-01 21:37:05 +07,2022-10-01 21:37:05 +07,32,1.141,112.199997,29,83,1007,0,0,0.01,0,0,0,1,4,7.1,1.841,148,2.85,138
2022-10-01 21:47:05 +07,2022-10-01 21:47:05 +07,32,1.109,88.599998,29,83,1007,0,0,0.01,0,0,0,1,4,7.1,1.432,72,2.137,76
2022-10-01 21:57:05 +07,2022-10-01 21:57:04 +07,32,1.189,95.5,29,83,1007,0,0,0.01,0,0,0,1,4,7.1,1.827,117,2.769,117
2022-10-01 22:07:05 +07,2022-10-01 22:07:04 +07,32,1.026,76.699997,29,84,1007,0,0,0.01,0,0,0,1,4,7.1,1.433,77,1.735,113
2022-10-01 22:17:05 +07,2022-10-01 22:17:05 +07,32,1.023,75.300003,28,85,1007,0,0,0.01,0,0,0,1,4,7.1,1.22,74,1.594,90
2022-10-01 22:27:05 +07,2022-10-01 22:27:04 +07,32,1.716,80.099998,28,85,1007,0,0,0.01,0,0,0,1,4,7.1,2.139,82,2.672,63
2022-10-01 22:37:05 +07,2022-10-01 22:37:05 +07,32,1.371,77.800003,28,86,1007,0,0,0.01,0,0,0,1,4,7.1,1.789,70,2.624,81
2022-10-01 22:47:05 +07,2022-10-01 22:47:04 +07,32,1.393,83.800003,28,86,1007,0,0,0.01,0,0,0,1,4,7.1,1.945,67,2.406,141
