gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-02-01 22:06:22 +07,2023-02-01 22:06:21 +07,32,0.423,78.699997,25,68,1009,0,0,0,0,0,0,1,3.9,7.6,0.459,79,0.498,76
2023-02-01 22:16:22 +07,2023-02-01 22:16:22 +07,32,0.441,76.5,25,68,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.495,76,0.581,73
2023-02-01 22:26:22 +07,2023-02-01 22:26:21 +07,32,0.403,77,25,68,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.457,78,0.508,80
2023-02-01 22:36:22 +07,2023-02-01 22:36:21 +07,32,0.418,76.800003,25,68,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.455,80,0.498,77
2023-02-01 22:46:22 +07,2023-02-01 22:46:21 +07,32,0.459,79,24,68,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.477,79,0.525,77
2023-02-01 22:56:22 +07,2023-02-01 22:56:22 +07,32,0.473,76.5,24,70,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.497,80,0.533,78
2023-02-01 23:06:22 +07,2023-02-01 23:06:21 +07,32,0.539,77.099998,24,71,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.567,78,0.615,76
2023-02-01 23:16:22 +07,2023-02-01 23:16:21 +07,32,0.552,76.300003,24,73,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.593,78,0.662,79
2023-02-01 23:26:22 +07,2023-02-01 23:26:21 +07,32,0.523,76.199997,24,73,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.622,79,0.653,77
2023-02-01 23:36:22 +07,2023-02-01 23:36:21 +07,32,0.4,69.599998,24,70,1008,0,0,0.01,0,0,0,1,3.9,7.6,0.798,288,1.602,285
2023-02-01 23:46:22 +07,2023-02-01 23:46:21 +07,32,0.387,104.400002,24,70,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.472,82,0.683,163
2023-02-01 23:56:22 +07,2023-02-01 23:56:21 +07,32,0.465,85.199997,24,70,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.491,80,0.556,95
2023-02-02 00:06:22 +07,2023-02-02 00:06:21 +07,32,0.473,94.199997,24,70,1009,0,0,0.01,0,0,0,1,3.9,7.6,0.517,144,0.757,175
